City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Sitrah,BH,2020-08-18 18:06:07,26.15,50.62,93.2,59,1,5.82
306,Millington,US,2020-08-18 18:06:49,35.34,-89.9,87.01,51,1,8.05
307,Morros,BR,2020-08-18 18:05:17,-9.45,-46.3,97.84,18,14,7.74
308,Carnarvon,AU,2020-08-18 18:05:07,-24.87,113.63,62.6,82,44,12.75
309,Lillooet,CA,2020-08-18 18:06:49,50.69,-121.94,78.8,41,1,11.41
310,Kushiro,JP,2020-08-18 18:06:49,42.98,144.37,62.92,94,72,7.11
311,Kununurra,AU,2020-08-18 18:05:27,-15.77,128.73,69.8,88,0,3.36
312,Vestmannaeyjar,IS,2020-08-18 18:06:49,63.44,-20.27,53.6,87,20,17.22
313,Chermoz,RU,2020-08-18 18:06:50,58.79,56.15,48.76,91,100,17.65
314,Vryburg,ZA,2020-08-18 18:06:50,-26.96,24.73,39.04,55,0,11.7
315,Oussouye,SN,2020-08-18 18:06:50,12.48,-16.55,87.8,79,75,6.93
316,Ulkan,RU,2020-08-18 18:06:50,57.24,107.32,51.69,57,34,1.81
317,Zaporizhzhya,UA,2020-08-18 18:06:50,47.82,35.18,80.01,44,29,7.16
318,Saquarema,BR,2020-08-18 18:06:50,-22.92,-42.51,82.4,65,20,10.29
319,Dengzhou,CN,2020-08-18 18:06:50,37.81,120.75,77.81,90,0,8.95
320,Batagay,RU,2020-08-18 18:06:50,67.63,134.63,49.41,67,97,1.9
321,Pangnirtung,CA,2020-08-18 18:02:44,66.15,-65.71,48.2,87,75,16.11
322,Akhmeta,GE,2020-08-18 18:06:50,42.03,45.21,71.6,56,7,6.93
323,Montego Bay,JM,2020-08-18 18:02:04,18.47,-77.92,89.6,66,40,16.11
324,Bourail,NC,2020-08-18 18:06:50,-21.57,165.48,60.91,73,24,1.12
325,Kharp,RU,2020-08-18 18:06:50,66.8,65.81,52.25,85,89,8.48
326,Lebu,CL,2020-08-18 18:06:51,-37.62,-73.65,49.77,64,76,10.33
327,Pevek,RU,2020-08-18 18:06:51,69.7,170.31,39.06,88,100,12.62
328,Smidovich,RU,2020-08-18 18:06:51,48.6,133.82,56.39,91,4,8.3
329,Along,IN,2020-08-18 18:06:51,28.17,94.77,72.99,88,17,0.85
330,Berwick,US,2020-08-18 18:06:51,41.05,-76.23,82.0,48,3,7.65
331,Samarai,PG,2020-08-18 18:06:51,-10.62,150.67,73.44,68,6,7.29
332,Namibe,AO,2020-08-18 18:06:51,-15.2,12.15,62.87,72,20,8.14
333,Santarem,BR,2020-08-18 18:06:51,-2.44,-54.71,89.6,66,33,9.17
334,Olivenca,BR,2020-08-18 18:06:51,-9.52,-37.19,81.1,56,67,16.35
335,Srednekolymsk,RU,2020-08-18 18:06:51,67.45,153.68,41.97,73,100,0.98
336,Ulladulla,AU,2020-08-18 18:06:51,-35.35,150.47,51.8,66,0,4.7
337,Gushikawa,JP,2020-08-18 18:06:51,26.35,127.87,84.2,94,40,3.36
338,Krasnoarmeysk,RU,2020-08-18 18:06:51,51.02,45.7,64.99,42,4,1.99
339,Gotsu,JP,2020-08-18 18:06:51,35.0,132.22,75.7,78,17,2.39
340,Belaya Gora,RU,2020-08-18 18:06:51,68.53,146.42,43.97,70,100,4.14
341,Rundu,NA,2020-08-18 18:06:52,-17.93,19.77,64.69,25,0,8.68
342,Xiangxiang,CN,2020-08-18 18:06:52,27.73,112.53,81.45,75,31,1.72
343,Winnemucca,US,2020-08-18 18:06:52,40.97,-117.74,82.4,34,1,4.7
344,Mount Isa,AU,2020-08-18 18:06:52,-20.73,139.5,57.2,44,7,8.25
345,Kalmunai,LK,2020-08-18 18:06:52,7.42,81.82,81.27,82,63,3.65
346,Los Llanos De Aridane,ES,2020-08-18 18:06:52,28.66,-17.92,78.8,69,20,12.75
347,Nam Som,TH,2020-08-18 18:06:52,17.77,102.19,72.93,93,100,2.21
348,Bairnsdale,AU,2020-08-18 18:06:52,-37.83,147.62,43.0,88,83,4.25
349,Oberndorf,DE,2020-08-18 18:06:52,48.29,8.57,68.0,69,87,4.5
350,Secovce,SK,2020-08-18 18:06:52,48.7,21.66,73.4,73,57,3.36
351,Skibbereen,IE,2020-08-18 18:06:52,51.55,-9.27,66.2,72,75,11.41
352,Sabzevar,IR,2020-08-18 18:06:52,36.21,57.68,73.76,28,0,14.07
353,Talcahuano,CL,2020-08-18 18:06:52,-36.72,-73.12,53.6,66,20,13.87
354,Buchanan,LR,2020-08-18 18:06:52,5.88,-10.05,78.8,88,75,5.82
355,Port Hardy,CA,2020-08-18 18:06:53,50.7,-127.42,59.0,100,90,4.7
356,Palana,RU,2020-08-18 18:06:53,59.12,159.97,50.92,92,100,1.25
357,Bambanglipuro,ID,2020-08-18 18:06:53,-7.95,110.28,75.18,84,87,8.57
358,Mocuba,MZ,2020-08-18 18:06:53,-16.84,36.99,72.12,72,45,5.84
359,Wanaka,NZ,2020-08-18 18:06:53,-44.7,169.15,43.0,84,100,4.05
360,Conway,US,2020-08-18 18:06:53,35.09,-92.44,86.0,48,20,13.87
361,Cimislia,MD,2020-08-18 18:06:53,46.52,28.78,77.0,25,0,6.93
362,Rio Grande,BR,2020-08-18 18:05:26,-32.03,-52.1,68.0,72,40,5.82
363,Yakeshi,CN,2020-08-18 18:06:53,49.28,120.73,42.26,88,19,1.25
364,Rockwall,US,2020-08-18 18:06:53,32.9,-96.4,93.99,41,40,14.99
365,Izazi,TZ,2020-08-18 18:06:53,-7.2,35.73,68.0,60,20,6.6
366,Westerland,DE,2020-08-18 18:06:53,54.91,8.3,69.8,73,20,10.29
367,Luganville,VU,2020-08-18 18:06:53,-15.53,167.17,73.62,86,85,8.43
368,Bonavista,CA,2020-08-18 18:06:53,48.65,-53.11,60.01,77,98,8.99
369,Port-Cartier,CA,2020-08-18 18:06:54,50.03,-66.87,64.99,82,90,16.11
370,Kargil,IN,2020-08-18 18:06:54,34.57,76.1,64.31,45,6,9.35
371,Puerto Ayacucho,VE,2020-08-18 18:06:54,5.66,-67.62,82.4,74,75,4.7
372,Puerto Asis,CO,2020-08-18 18:06:54,0.51,-76.5,84.2,70,77,2.24
373,Chumikan,RU,2020-08-18 18:06:54,54.72,135.31,50.18,91,100,12.08
374,Harper,LR,2020-08-18 18:06:54,4.38,-7.72,76.46,80,87,9.93
375,Mayma,RU,2020-08-18 18:06:54,52.02,85.91,61.41,87,100,5.61
376,Princeton,US,2020-08-18 18:04:29,25.54,-80.41,93.0,62,75,6.93
377,Maine-Soroa,NE,2020-08-18 18:06:54,13.21,12.02,79.41,71,66,8.23
378,Lejanias,CO,2020-08-18 18:06:54,3.53,-74.02,82.58,59,91,4.92
379,Hamilton,US,2020-08-18 18:06:54,39.18,-84.53,66.2,88,90,4.7
380,Itoman,JP,2020-08-18 18:04:10,26.12,127.67,84.2,79,20,3.36
381,Zalantun,CN,2020-08-18 18:06:54,48.0,122.72,54.9,76,100,6.35
382,Inhambane,MZ,2020-08-18 18:05:33,-23.86,35.38,73.4,88,0,18.34
383,Burgeo,CA,2020-08-18 18:06:55,47.62,-57.62,61.03,87,100,27.98
384,Kavaratti,IN,2020-08-18 18:06:55,10.57,72.64,81.86,81,61,10.85
385,Arlit,NE,2020-08-18 18:06:55,18.74,7.39,96.75,27,43,5.61
386,Rioja,AR,2020-08-18 18:06:55,-29.41,-66.85,75.94,18,0,5.79
387,Wagar,SD,2020-08-18 18:06:55,16.15,36.2,92.62,40,62,11.63
388,Luderitz,NA,2020-08-18 18:06:55,-26.65,15.16,59.7,38,0,31.9
389,Porto Novo,BJ,2020-08-18 18:06:55,6.5,2.6,80.6,78,20,13.87
390,Cururupu,BR,2020-08-18 18:06:55,-1.83,-44.87,86.65,56,51,7.36
391,Isla Mujeres,MX,2020-08-18 18:06:55,21.23,-86.73,89.6,66,40,2.24
392,Kumano,JP,2020-08-18 18:06:56,34.34,132.59,82.4,74,20,5.82
393,Puerto Madryn,AR,2020-08-18 18:06:56,-42.77,-65.04,41.85,65,18,31.83
394,Moron,AR,2020-08-18 18:06:56,-34.65,-58.62,69.8,37,0,11.41
395,Najran,SA,2020-08-18 18:06:56,17.49,44.13,95.0,16,40,5.82
396,Moussoro,TD,2020-08-18 18:06:56,13.64,16.49,92.43,42,98,7.96
397,Eureka,US,2020-08-18 18:05:53,40.8,-124.16,66.0,1,100,3.0
398,Hirara,JP,2020-08-18 18:06:56,24.8,125.28,84.43,78,49,6.26
399,Porto Torres,IT,2020-08-18 18:06:56,40.84,8.4,80.6,74,40,6.93
400,Pimentel,PE,2020-08-18 18:06:56,-6.84,-79.93,69.8,64,86,17.22
401,Kruisfontein,ZA,2020-08-18 18:06:56,-34.0,24.73,48.0,84,51,8.01
402,Lata,PT,2020-08-18 18:06:56,40.16,-8.33,82.0,86,57,8.01
403,Ariquemes,BR,2020-08-18 18:06:57,-9.91,-63.04,105.17,15,13,5.99
404,Mehamn,NO,2020-08-18 18:06:57,71.04,27.85,51.8,81,75,14.99
405,Xiuyan,CN,2020-08-18 18:06:57,40.29,123.27,74.55,95,99,2.53
406,Mackay,AU,2020-08-18 18:06:57,-21.15,149.2,60.8,93,8,4.7
407,Acajutla,SV,2020-08-18 18:06:00,13.59,-89.83,84.2,62,40,2.24
408,Husavik,IS,2020-08-18 18:06:57,66.04,-17.34,51.8,81,90,17.22
409,Dakar,SN,2020-08-18 18:04:30,14.69,-17.44,87.8,70,75,9.17
410,Wajima,JP,2020-08-18 18:06:57,37.4,136.9,75.2,71,14,3.6
411,Chapada Dos Guimaraes,BR,2020-08-18 18:06:57,-15.46,-55.75,105.8,11,20,13.87
412,Peleduy,RU,2020-08-18 18:06:57,59.63,112.74,48.63,64,0,1.16
413,Gorontalo,ID,2020-08-18 18:06:49,0.54,123.06,72.1,86,15,3.83
414,Ostrovnoy,RU,2020-08-18 18:04:19,68.05,39.51,46.26,74,26,5.37
415,Shingu,JP,2020-08-18 18:06:57,33.73,135.98,77.32,80,99,4.85
416,Aguimes,ES,2020-08-18 18:06:57,27.91,-15.45,80.6,61,20,25.28
417,Lesnoy,RU,2020-08-18 18:06:57,57.62,63.08,50.99,96,32,5.08
418,Namatanai,PG,2020-08-18 18:06:57,-3.67,152.43,78.39,82,19,9.78
419,Panaba,MX,2020-08-18 18:06:57,21.28,-88.27,88.43,64,3,9.28
420,Zheleznodorozhnyy,RU,2020-08-18 18:06:58,55.75,38.0,61.0,71,0,4.47
421,Zaozerne,UA,2020-08-18 18:06:58,45.16,33.28,73.96,61,0,8.55
422,Ibimirim,BR,2020-08-18 18:06:58,-8.54,-37.69,90.37,26,33,15.17
423,Abu Samrah,SY,2020-08-18 18:06:58,35.3,37.18,75.72,44,0,11.34
424,Khani,GE,2020-08-18 18:06:58,41.96,42.96,71.6,88,75,1.12
425,Vitina,BA,2020-08-18 18:06:58,43.24,17.48,68.0,88,20,5.82
426,Batemans Bay,AU,2020-08-18 18:06:58,-35.72,150.18,44.01,81,0,7.49
427,Umm Kaddadah,SD,2020-08-18 18:06:58,13.6,26.69,88.23,45,82,10.94
428,Pascagoula,US,2020-08-18 18:06:58,30.37,-88.56,95.0,50,75,3.47
429,Hailar,CN,2020-08-18 18:04:51,49.2,119.7,44.73,82,0,3.85
430,Timizart,DZ,2020-08-18 18:06:58,36.8,4.27,82.38,33,15,4.94
431,Los Lunas,US,2020-08-18 18:02:26,34.81,-106.73,84.2,21,1,4.7
432,Gull Lake,CA,2020-08-18 18:06:58,50.1,-108.48,82.4,28,1,3.36
433,Saint-Joseph,RE,2020-08-18 18:06:58,-21.37,55.62,68.0,68,20,3.36
434,Aklavik,CA,2020-08-18 18:06:58,68.22,-135.01,57.2,62,20,10.29
435,Miandrivazo,MG,2020-08-18 18:06:58,-19.52,45.47,75.74,52,0,0.04
436,Huntsville,US,2020-08-18 18:06:58,34.73,-86.59,90.0,48,1,6.93
437,Yining,CN,2020-08-18 18:06:58,29.04,114.56,77.41,83,40,1.45
438,Gizo,SB,2020-08-18 18:06:59,-8.1,156.84,80.29,83,99,13.04
439,Stromness,GB,2020-08-18 18:06:41,58.97,-3.3,59.0,100,83,6.93
440,Saint Anthony,US,2020-08-18 18:06:59,45.02,-93.22,78.01,49,1,4.7
441,Barcelona,ES,2020-08-18 18:04:47,41.39,2.16,80.01,74,20,1.12
442,Karratha,AU,2020-08-18 18:04:53,-20.74,116.85,66.9,31,0,12.8
443,Yulara,AU,2020-08-18 18:06:59,-25.24,130.99,46.4,42,0,8.05
444,Vanimo,PG,2020-08-18 18:06:59,-2.67,141.3,77.04,85,6,5.14
445,Grand Gaube,MU,2020-08-18 18:06:59,-20.01,57.66,72.0,73,3,7.0
446,Concarneau,FR,2020-08-18 18:06:59,47.88,-3.92,69.8,82,90,10.29
447,Lerwick,GB,2020-08-18 18:06:59,60.15,-1.15,60.8,93,90,4.7
448,Zyukayka,RU,2020-08-18 18:06:59,58.2,54.7,47.35,86,88,5.03
449,Deputatskiy,RU,2020-08-18 18:06:59,69.3,139.9,40.57,83,99,2.91
450,Acapulco,MX,2020-08-18 18:02:33,16.86,-99.89,84.2,74,20,8.05
451,Batticaloa,LK,2020-08-18 18:06:59,7.71,81.69,81.27,85,85,0.6
452,Sovetskiy,RU,2020-08-18 18:06:59,61.36,63.58,53.67,94,57,5.01
453,Jishou,CN,2020-08-18 18:07:00,28.32,109.72,75.87,86,54,2.39
454,Mosquera,CO,2020-08-18 18:07:00,4.71,-74.23,66.2,55,40,4.7
455,Shenjiamen,CN,2020-08-18 18:07:00,29.96,122.3,80.38,90,0,9.6
456,Winslow,US,2020-08-18 18:03:47,35.02,-110.7,91.4,19,1,8.05
457,Paciran,ID,2020-08-18 18:07:00,-6.88,112.38,78.26,79,27,4.85
458,Ramanuj Ganj,IN,2020-08-18 18:07:00,23.8,83.7,78.12,89,38,1.05
459,Shimoda,JP,2020-08-18 18:07:00,34.67,138.95,73.99,93,74,8.14
460,Diego De Almagro,CL,2020-08-18 18:07:00,-26.37,-70.05,65.68,26,0,11.14
461,Kavkazskiy,RU,2020-08-18 18:07:00,44.27,42.23,73.4,31,0,2.24
462,Fort Nelson,CA,2020-08-18 18:07:00,58.81,-122.7,59.0,87,90,4.7
463,Swan Hill,AU,2020-08-18 18:07:00,-35.34,143.55,47.07,85,73,13.04
464,Skjervoy,NO,2020-08-18 18:07:01,70.03,20.97,51.8,87,75,12.75
465,Lethem,GY,2020-08-18 18:07:01,3.38,-59.8,88.27,62,98,5.93
466,Sandnessjoen,NO,2020-08-18 18:07:01,66.02,12.63,62.6,76,20,11.41
467,Biskamzha,RU,2020-08-18 18:07:01,53.45,89.53,58.5,81,100,3.53
468,Charters Towers,AU,2020-08-18 18:07:01,-20.1,146.27,58.6,74,3,9.51
469,Metro,ID,2020-08-18 18:07:01,-5.11,105.31,74.89,90,36,2.04
470,Hobyo,SO,2020-08-18 18:07:01,5.35,48.53,77.34,82,52,26.11
471,Makakilo City,US,2020-08-18 18:07:01,21.35,-158.09,77.0,78,1,4.7
472,Wajir,KE,2020-08-18 18:07:01,1.75,40.06,89.6,40,98,2.24
473,Camabatela,AO,2020-08-18 18:07:01,-8.19,15.38,75.4,43,14,6.78
474,Bambous Virieux,MU,2020-08-18 18:07:01,-20.34,57.76,72.0,73,40,13.87
475,Burns Lake,CA,2020-08-18 18:07:01,54.23,-125.75,58.17,86,100,3.09
476,Nabire,ID,2020-08-18 18:07:01,-3.37,135.48,75.25,88,56,3.69
477,Isiro,CD,2020-08-18 18:07:01,2.77,27.62,70.21,93,38,1.7
478,Galesong,ID,2020-08-18 18:07:01,-5.32,119.37,73.4,73,20,2.24
479,Halifax,CA,2020-08-18 18:05:35,44.65,-63.57,75.0,60,20,11.41
480,Nome,US,2020-08-18 18:07:02,64.5,-165.41,57.99,81,1,3.27
481,Buala,SB,2020-08-18 18:07:02,-8.14,159.59,79.72,79,98,2.48
482,Nogliki,RU,2020-08-18 18:07:02,51.83,143.17,56.34,97,100,12.17
483,Ketchikan,US,2020-08-18 18:07:02,55.34,-131.65,57.2,100,90,13.87
484,Seoul,KR,2020-08-18 18:05:18,37.57,126.98,75.2,94,1,2.77
485,Anzhero-Sudzhensk,RU,2020-08-18 18:07:02,56.08,86.03,64.4,72,40,17.9
486,San Quintin,MX,2020-08-18 18:07:02,30.48,-115.95,84.15,50,0,7.52
487,Halstenbek,DE,2020-08-18 18:07:02,53.63,9.85,73.4,56,40,3.36
488,Khandyga,RU,2020-08-18 18:07:02,62.67,135.6,41.07,96,58,3.09
489,Pastavy,BY,2020-08-18 18:07:02,55.12,26.83,65.14,83,94,5.97
490,Saint-Pierre,RE,2020-08-18 18:07:02,-21.34,55.48,68.0,68,1,3.36
491,Coari,BR,2020-08-18 18:07:02,-4.08,-63.14,98.83,30,16,1.88
492,Nyurba,RU,2020-08-18 18:07:03,63.28,118.33,48.52,72,18,4.52
493,Torbay,CA,2020-08-18 18:05:14,47.67,-52.73,62.01,87,90,13.87
494,Boddam,GB,2020-08-18 18:07:03,57.47,-1.78,62.01,93,75,6.93
495,Nouadhibou,MR,2020-08-18 18:07:03,20.93,-17.03,77.0,69,0,21.92
496,Warmbad,NA,2020-08-18 18:07:03,-28.45,18.73,47.89,48,0,7.25
497,Severnyy-Kospashskiy,RU,2020-08-18 18:07:03,59.09,57.8,50.0,100,100,9.35
498,Wismar,DE,2020-08-18 18:07:03,53.9,11.47,68.0,76,99,5.99
499,Awbari,LY,2020-08-18 18:07:03,26.59,12.78,94.82,14,0,11.03
500,Vitry-Le-Francois,FR,2020-08-18 18:07:03,48.73,4.58,78.8,39,61,10.29
501,Haines Junction,CA,2020-08-18 18:07:03,60.75,-137.51,48.54,76,65,0.47
502,Bengkulu,ID,2020-08-18 18:05:24,-3.8,102.27,76.44,84,48,4.25
503,Kizema,RU,2020-08-18 18:07:03,61.11,44.83,46.44,82,38,6.22
504,Huai Thalaeng,TH,2020-08-18 18:07:03,15.0,102.65,76.84,85,99,4.23
505,Coihaique,CL,2020-08-18 18:07:04,-45.58,-72.07,44.6,39,20,4.7
506,Malanje,AO,2020-08-18 18:07:04,-9.54,16.34,78.49,23,0,4.0
507,Saa,CM,2020-08-18 18:07:04,4.37,11.45,72.27,97,60,3.65
508,Sosnovo,RU,2020-08-18 18:07:04,60.55,30.21,64.99,54,2,4.14
509,Schmallenberg,DE,2020-08-18 18:07:04,51.15,8.3,66.0,75,92,2.68
510,Tukrah,LY,2020-08-18 18:07:04,32.53,20.58,79.3,75,0,4.83
511,Ayr,GB,2020-08-18 18:07:04,55.46,-4.63,66.2,77,40,5.82
512,Mogzon,RU,2020-08-18 18:07:04,51.74,111.96,41.5,84,1,1.36
513,Presidencia Roque Saenz Pena,AR,2020-08-18 18:07:04,-26.79,-60.44,84.88,30,0,2.55
514,Guerrero Negro,MX,2020-08-18 18:07:04,27.98,-114.06,88.36,42,1,0.63
515,San Carlos De Bariloche,AR,2020-08-18 18:07:04,-41.15,-71.31,41.0,32,75,12.75
516,Mabaruma,GY,2020-08-18 18:07:04,8.2,-59.78,87.8,70,86,6.08
517,Ginir,ET,2020-08-18 18:07:04,7.13,40.7,63.52,81,92,6.93
518,Svelgen,NO,2020-08-18 18:07:04,61.77,5.3,73.4,64,13,2.24
519,Nelson Bay,AU,2020-08-18 18:07:04,-32.72,152.15,48.99,87,0,6.93
520,Nalut,LY,2020-08-18 18:07:04,30.33,10.85,92.88,14,49,3.42
521,Altamira,BR,2020-08-18 18:07:04,-3.2,-52.21,95.0,47,40,4.7
522,Kibondo,TZ,2020-08-18 18:07:05,-3.59,30.72,68.61,37,33,0.38
523,Stara Vyzhivka,UA,2020-08-18 18:07:05,51.44,24.44,69.3,80,97,4.83
524,Mariental,NA,2020-08-18 18:07:05,-24.63,17.97,47.79,47,0,11.61
525,Saint-Leu,RE,2020-08-18 18:07:05,-21.15,55.28,69.8,68,9,3.36
526,Broken Hill,AU,2020-08-18 18:07:05,-31.95,141.43,55.4,37,4,21.92
527,Cockburn Town,TC,2020-08-18 18:04:41,21.46,-71.14,87.8,70,40,12.75
528,Merauke,ID,2020-08-18 18:07:05,-8.47,140.33,72.81,80,2,11.65
529,Cairns,AU,2020-08-18 18:04:39,-16.92,145.77,60.8,100,61,3.96
530,Prienai,LT,2020-08-18 18:07:05,54.63,23.95,69.8,60,90,9.17
531,Ust-Ilimsk,RU,2020-08-18 18:07:05,58.0,102.66,55.35,59,10,6.42
532,Port Hedland,AU,2020-08-18 18:07:05,-20.32,118.57,57.2,67,0,8.05
533,Cherskiy,RU,2020-08-18 18:07:05,68.75,161.3,40.15,88,95,9.55
534,Mtwara,TZ,2020-08-18 18:07:05,-10.27,40.18,77.0,78,75,7.96
535,Kholtoson,RU,2020-08-18 18:07:05,50.3,103.31,48.79,86,32,2.77
536,Imeni Poliny Osipenko,RU,2020-08-18 18:07:05,52.42,136.49,50.14,94,83,7.67
537,Houma,US,2020-08-18 18:07:05,29.6,-90.72,91.99,62,40,8.05
538,Nishihara,JP,2020-08-18 18:07:06,26.18,127.76,84.2,79,40,3.36
539,Soure,BR,2020-08-18 18:07:06,-0.72,-48.52,84.72,67,3,15.61
540,Madimba,TZ,2020-08-18 18:07:06,-10.4,40.33,77.0,78,75,7.58
541,Iquitos,PE,2020-08-18 18:07:06,-3.75,-73.25,91.4,63,20,5.82
542,Mahina,PF,2020-08-18 18:07:06,-17.51,-149.49,77.0,69,20,4.7
543,Xining,CN,2020-08-18 18:07:06,36.62,101.77,50.86,74,37,2.75
544,Sault Sainte Marie,CA,2020-08-18 18:07:06,46.52,-84.33,66.2,55,90,8.05
545,Baykalsk,RU,2020-08-18 18:07:06,51.51,104.15,58.78,70,23,5.77
546,Harare,ZW,2020-08-18 18:07:06,-17.83,31.05,64.29,50,0,7.7
547,Dwarka,IN,2020-08-18 18:07:06,22.24,68.97,82.78,84,100,16.46
548,Petropavlovsk-Kamchatskiy,RU,2020-08-18 18:07:06,53.05,158.65,51.8,100,90,4.47
549,Chivay,PE,2020-08-18 18:07:06,-15.64,-71.6,59.4,29,0,13.24
550,Berdigestyakh,RU,2020-08-18 18:07:06,62.1,126.7,46.17,63,73,4.56
551,Naranjal,EC,2020-08-18 18:07:06,-2.67,-79.62,80.6,61,20,8.05
552,Shubarshi,KZ,2020-08-18 18:07:06,48.59,57.19,62.87,50,0,11.86
553,Rumboci,BA,2020-08-18 18:07:07,43.83,17.5,68.0,100,40,3.36
554,Laguna,US,2020-08-18 18:03:51,38.42,-121.42,95.0,45,1,4.7
555,Honiara,SB,2020-08-18 18:05:56,-9.43,159.95,75.2,100,20,3.36
556,Price,US,2020-08-18 18:03:02,39.6,-110.81,86.0,11,1,3.36
557,Auki,SB,2020-08-18 18:04:52,-8.77,160.7,77.05,85,57,3.42
558,Teguise,ES,2020-08-18 18:07:07,29.06,-13.56,80.6,65,20,26.4
559,Warrnambool,AU,2020-08-18 18:07:07,-38.38,142.48,46.99,94,100,5.01
560,Nanortalik,GL,2020-08-18 18:07:07,60.14,-45.24,51.87,65,4,4.59
561,Ahipara,NZ,2020-08-18 18:07:07,-35.17,173.17,59.04,94,100,11.39
562,Tutoia,BR,2020-08-18 18:07:07,-2.76,-42.27,85.05,57,11,15.03
563,Chapais,CA,2020-08-18 18:07:07,49.78,-74.85,55.4,87,90,8.05
564,Marsh Harbour,BS,2020-08-18 18:05:14,26.54,-77.06,85.59,65,5,6.8
565,Livenka,RU,2020-08-18 18:07:07,50.45,38.3,68.27,66,60,1.63
566,Narrabri,AU,2020-08-18 18:07:07,-30.32,149.78,46.99,81,0,4.54
567,Teya,RU,2020-08-18 18:07:07,60.38,92.63,54.28,69,85,2.62
568,New Castle,US,2020-08-18 18:07:07,41.0,-80.35,82.0,43,13,5.01
569,Pozo Colorado,PY,2020-08-18 18:07:08,-23.49,-58.8,74.19,82,99,2.26
570,Grindavik,IS,2020-08-18 18:07:08,63.84,-22.43,59.0,82,20,8.05
571,Zhigansk,RU,2020-08-18 18:07:08,66.77,123.37,50.25,88,95,13.44
572,Sao Caetano De Odivelas,BR,2020-08-18 18:07:08,-0.75,-48.02,86.18,65,3,12.1
573,Savannah Bight,HN,2020-08-18 18:07:08,16.45,-85.85,84.0,71,96,7.63
574,Doha,QA,2020-08-18 18:04:32,25.29,51.53,96.8,53,5,9.17
575,Krasnoselkup,RU,2020-08-18 18:07:08,65.7,82.47,58.01,62,81,10.29
576,Xichang,CN,2020-08-18 18:07:08,27.9,102.26,60.66,82,100,3.44
577,Jalpan,MX,2020-08-18 18:07:08,21.23,-99.48,81.19,60,98,5.95
578,Loreto,MX,2020-08-18 18:07:08,22.27,-101.97,73.54,44,99,11.01
579,Sinazongwe,ZM,2020-08-18 18:07:08,-17.26,27.46,75.11,47,0,5.41
580,Sioux Lookout,CA,2020-08-18 18:07:08,50.1,-91.92,59.0,82,90,4.7
581,Caraubas,BR,2020-08-18 18:07:08,-5.79,-37.56,96.08,20,0,9.86
